FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,TotCalled,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
0,190258,,5/9/2019,128,2019,Hampshire,0,0,4,,0,1,1,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,4
0,190258,,5/6/2019,125,2019,Hampshire,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,4
0,190258,,5/2/2019,121,2019,Hampshire,0,0,5,,0,0,2,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,3
0,190258,,4/29/2019,118,2019,Hampshire,0,0,4,,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,3
0,190258,,4/27/2019,116,2019,Hampshire,0,0,5,,0,2,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,2
0,190258,,4/26/2019,115,2019,Hampshire,0,0,4,,3,4,2,0,0,0,0,,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,2
0,190258,,4/24/2019,113,2019,Hampshire,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,2
0,190258,,4/22/2019,111,2019,Hampshire,0,0,4,,0,1,1,0,0,0,1,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,2
0,190258,,4/18/2019,107,2019,Hampshire,0,0,4,,1,1,1,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,1
0,190258,,4/17/2019,106,2019,Hampshire,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,1,2,4/15/2019,1
1,190258,,4/15/2019,104,2019,Hampshire,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,GH19N225,1,2,4/15/2019,1
0,190257,115954,4/17/2019,106,2019,Roane,0,0,2,,3,0,1,0,0,0,0,2,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,6,6,4/15/2019,1
0,190257,115954,4/16/2019,105,2019,Roane,0,0,2,,4,2,2,0,0,0,0,3,0,2,3,0,0,5,5,0,0,0,0,0,2,0,0,3,1,5,0,0,GH19N225,6,6,4/15/2019,1
1,190257,115954,4/15/2019,104,2019,Roane,0,0,1.5,,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,3,2,0,0,GH19N225,6,6,4/15/2019,1
0,190256,106813,5/6/2019,125,2019,Kanawha,0,0,3,,3,1,1,0,1,0,0,3,1,3,2,2,0,0,8,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,3,5,4/15/2019,4
0,190256,106813,5/4/2019,123,2019,Gilmer,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19N225,5,6,4/15/2019,3
0,190256,106813,5/3/2019,122,2019,Gilmer,0,0,6,,2,0,0,0,0,0,0,2,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,1,1,4,0,0,GH19N225,5,6,4/15/2019,3
0,190256,106813,5/2/2019,121,2019,Gilmer,0,0,6,,1,0,0,0,0,0,0,5,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,1,1,4,0,0,GH19N225,5,6,4/15/2019,3
0,190256,106813,5/1/2019,120,2019,Gilmer,0,0,6,,3,2,4,0,0,0,0,4,1,2,2,0,0,1,8,0,0,0,0,0,0,0,0,1,1,5,0,0,GH19N225,5,6,4/15/2019,3
0,190256,106813,4/30/2019,119,2019,Braxton,0,0,6,,3,0,1,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,4,0,0,GH19N225,4,3,4/15/2019,3
0,190256,106813,4/29/2019,118,2019,Putnam,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,6,5,4/15/2019,3
0,190256,106813,4/27/2019,116,2019,Roane,0,0,6,,1,0,0,0,0,0,0,5,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,6,6,4/15/2019,2
0,190256,106813,4/20/2019,109,2019,Putnam,0,0,6,,3,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,6,5,4/15/2019,1
1,190256,106813,4/16/2019,105,2019,Kanawha,0,0,2,,3,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N225,3,5,4/15/2019,1
0,190255,,4/27/2019,116,2019,Randolph,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,2,3,4/15/2019,2
0,190255,,4/20/2019,109,2019,Randolph,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,2,3,4/15/2019,1
0,190255,,4/18/2019,107,2019,Randolph,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,2,3,4/15/2019,1
0,190255,,4/17/2019,106,2019,Randolph,0,0,4,,0,0,3,0,0,0,0,,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,2,3,4/15/2019,1
0,190255,,4/16/2019,105,2019,Randolph,0,0,2,,2,1,1,0,1,0,0,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,2,3,4/15/2019,1
1,190255,,4/15/2019,104,2019,Randolph,0,0,4,,0,0,4,0,0,0,0,,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,2,3,2,0,0,GH19N225,2,3,4/15/2019,1
0,190254,70360,5/11/2019,130,2019,Randolph,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,4
0,190254,70360,5/10/2019,129,2019,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,4
0,190254,70360,5/8/2019,127,2019,Randolph,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,4
0,190254,70360,5/7/2019,126,2019,Randolph,0,0,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,4
0,190254,70360,5/6/2019,125,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,4
0,190254,70360,5/2/2019,121,2019,Randolph,0,0,2,,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,3
0,190254,70360,5/1/2019,120,2019,Randolph,0,0,3,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,3
0,190254,70360,4/30/2019,119,2019,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,3
0,190254,70360,4/29/2019,118,2019,Randolph,0,0,3,,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,3
0,190254,70360,4/27/2019,116,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N225,2,3,4/15/2019,2
0,190254,70360,4/25/2019,114,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,2
0,190254,70360,4/23/2019,112,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,5,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,2
0,190254,70360,4/22/2019,111,2019,Randolph,0,0,3,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,2
0,190254,70360,4/19/2019,108,2019,Randolph,0,0,2,,1,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,2,3,4/15/2019,1
0,190254,70360,4/18/2019,107,2019,Lewis,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,4,3,4/15/2019,1
0,190254,70360,4/17/2019,106,2019,Randolph,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,2,3,4/15/2019,1
1,190254,70360,4/16/2019,105,2019,Randolph,0,0,5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19N225,2,3,4/15/2019,1
0,190252,,5/7/2019,126,2019,Lincoln,0,0,1,,3,0,0,0,0,0,0,2,1,1,1,1,0,3,3,0,0,0,0,0,0,0,0,3,2,2,0,0,GH19N225,6,5,4/15/2019,4
0,190252,,5/6/2019,125,2019,Lincoln,0,0,1,,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,2,2,0,0,GH19N225,6,5,4/15/2019,4
0,190252,,4/16/2019,105,2019,Lincoln,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,4,2,0,0,GH19N225,6,5,4/15/2019,1
1,190252,,4/15/2019,104,2019,Lincoln,0,0,1,,4,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,3,2,0,0,GH19N225,6,5,4/15/2019,1
0,190251,,4/22/2019,111,2019,Wyoming,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,2,1,5,0,0,GH19N225,3,4,4/15/2019,2
0,190251,,4/18/2019,107,2019,Wyoming,0,0,2,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,5,5,0,0,GH19N225,3,4,4/15/2019,1
0,190251,,4/16/2019,105,2019,Wyoming,0,0,4,,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,5,0,0,GH19N225,3,4,4/15/2019,1
1,190251,,4/15/2019,104,2019,Wyoming,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,GH19N225,3,4,4/15/2019,1
0,190250,50352,5/7/2019,126,2019,Monongalia,0,0,6.5,,2,1,1,0,1,0,0,2,0,3,3,2,0,3,6,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N225,4,1,4/15/2019,4
0,190250,50352,5/6/2019,125,2019,Monongalia,0,0,5,,0,0,0,0,0,0,0,,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,2,2,5,0,0,GH19N225,4,1,4/15/2019,4
0,190250,50352,5/4/2019,123,2019,Monongalia,0,0,1.5,,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,GH19N225,4,1,4/15/2019,3
0,190250,50352,5/3/2019,122,2019,Monongalia,0,0,3,,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,2,5,0,0,GH19N225,4,1,4/15/2019,3
0,190250,50352,5/2/2019,121,2019,Monongalia,0,0,2,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,GH19N225,4,1,4/15/2019,3
0,190250,50352,5/1/2019,120,2019,Monongalia,0,0,1.5,,2,1,1,0,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,4,1,4/15/2019,3
0,190250,50352,4/29/2019,118,2019,Monongalia,0,0,2,,0,0,0,0,0,0,0,,2,2,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N225,4,1,4/15/2019,3
0,190250,50352,4/19/2019,108,2019,Monongalia,0,0,2,,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,4,1,4/15/2019,1
0,190250,50352,4/18/2019,107,2019,Monongalia,0,0,3,,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,4,1,4/15/2019,1
0,190250,50352,4/17/2019,106,2019,Monongalia,0,0,6,,2,1,1,0,0,0,0,2,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,4,1,4/15/2019,1
0,190250,50352,4/16/2019,105,2019,Monongalia,0,0,5,,2,0,1,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,3,1,5,0,0,GH19N225,4,1,4/15/2019,1
1,190250,50352,4/15/2019,104,2019,Monongalia,0,0,2.5,,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,GH19N225,4,1,4/15/2019,1
0,190249,9691,5/8/2019,127,2019,Monongalia,0,0,2.5,,0,0,0,0,0,0,0,,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N225,4,1,4/15/2019,4
0,190249,9691,5/4/2019,123,2019,Marion,0,0,4.5,,4,2,3,1,0,0,0,3,0,2,3,0,0,2,4,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19N225,4,1,4/15/2019,3
0,190249,9691,5/2/2019,121,2019,Monongalia,0,0,3,,1,0,1,0,0,0,0,3,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19N225,4,1,4/15/2019,3
0,190249,9691,4/24/2019,113,2019,Monongalia,0,0,4,,3,3,0,0,0,0,0,4,0,3,0,0,4,4,1,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19N225,4,1,4/15/2019,2
0,190249,9691,4/20/2019,109,2019,Monongalia,0,0,3.5,,9,1,1,0,0,0,0,4,3,1,2,0,1,3,3,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19N225,4,1,4/15/2019,1
0,190249,9691,4/19/2019,108,2019,Marion,0,0,3,,4,1,3,0,0,0,0,4,0,1,2,0,2,2,4,0,0,0,0,0,0,0,0,2,4,3,0,0,GH19N225,4,1,4/15/2019,1
1,190249,9691,4/18/2019,107,2019,Monongalia,0,0,5,,3,1,1,0,0,0,0,5,0,1,0,0,0,9,6,0,0,0,1,0,0,0,0,2,0,3,0,0,GH19N225,4,1,4/15/2019,1
0,190248,,5/7/2019,126,2019,Berkeley,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N225,1,2,4/15/2019,4
1,190248,,4/23/2019,112,2019,Berkeley,0,0,4,,5,3,6,0,1,0,0,2,0,3,3,0,7,4,2,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,2
0,190247,65556,5/7/2019,126,2019,Berkeley,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N225,1,2,4/15/2019,4
0,190247,65556,5/3/2019,122,2019,Berkeley,0,0,2,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,GH19N225,1,2,4/15/2019,3
0,190247,65556,4/23/2019,112,2019,Berkeley,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N225,1,2,4/15/2019,2
0,190247,65556,4/18/2019,107,2019,Berkeley,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,GH19N225,1,2,4/15/2019,1
0,190247,65556,4/17/2019,106,2019,Berkeley,0,0,2,,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19N225,1,2,4/15/2019,1
1,190247,65556,4/15/2019,104,2019,Berkeley,0,0,1,,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,1,2,4/15/2019,1
0,190246,,5/11/2019,130,2019,Morgan,0,0,4,,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,4
0,190246,,5/10/2019,129,2019,Morgan,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N225,1,2,4/15/2019,4
0,190246,,5/4/2019,123,2019,Morgan,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,4,0,0,GH19N225,1,2,4/15/2019,3
0,190246,,4/27/2019,116,2019,Morgan,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19N225,1,2,4/15/2019,2
0,190246,,4/26/2019,115,2019,Morgan,0,0,2,,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,GH19N225,1,2,4/15/2019,2
0,190246,,4/20/2019,109,2019,Morgan,0,0,1,,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,1,2,4/15/2019,1
1,190246,,4/19/2019,108,2019,Morgan,0,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N225,1,2,4/15/2019,1
0,190245,194510,4/23/2019,112,2019,Pendleton,0,0,6,,1,1,1,0,0,0,0,2,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,3,0,2,0,0,GH19N225,1,2,4/15/2019,2
0,190245,194510,4/22/2019,111,2019,Grant,0,0,6,,2,1,1,0,0,0,1,3,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19N225,1,2,4/15/2019,2
0,190245,194510,4/21/2019,110,2019,Pendleton,0,0,6,,1,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19N225,1,2,4/15/2019,1
0,190245,194510,4/20/2019,109,2019,Pendleton,0,0,6,,1,0,1,0,0,0,0,2,0,0,1,0,0,8,8,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19N225,1,2,4/15/2019,1
1,190245,194510,4/16/2019,105,2019,Berkeley,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,3,0,1,0,0,GH19N225,1,2,4/15/2019,1
0,190244,,5/11/2019,130,2019,Hampshire,0,0,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N225,1,2,4/15/2019,4
0,190244,,5/6/2019,125,2019,Hampshire,0,0,2,,2,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N225,1,2,4/15/2019,4
0,190244,,5/2/2019,121,2019,Hampshire,0,0,4,,4,1,1,0,0,0,0,4,1,2,1,1,0,3,5,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,1,2,4/15/2019,3
0,190244,,5/1/2019,120,2019,Hampshire,0,0,3,,3,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,3
0,190244,,4/27/2019,116,2019,Hampshire,0,0,3,,3,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,2
0,190244,,4/26/2019,115,2019,Hampshire,0,0,3,,3,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,2
0,190244,,4/23/2019,112,2019,Hampshire,0,0,3,,3,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,2
0,190244,,4/22/2019,111,2019,Hampshire,0,0,3,,4,0,0,0,0,0,0,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,2
0,190244,,4/19/2019,108,2019,Hampshire,0,0,3,,3,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,1
0,190244,,4/18/2019,107,2019,Hampshire,0,0,2,,3,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,1
0,190244,,4/17/2019,106,2019,Hampshire,0,0,2,,3,0,0,0,0,0,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N225,1,2,4/15/2019,1
1,190244,,4/16/2019,105,2019,Hampshire,0,0,3,,4,1,1,0,0,0,0,4,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N225,1,2,4/15/2019,1
0,190243,104848,5/2/2019,121,2019,Grant,0,0,5,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,0,GH19N225,1,2,4/15/2019,3
0,190243,104848,4/28/2019,117,2019,Hardy,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,GH19N225,1,2,4/15/2019,2
0,190243,104848,4/18/2019,107,2019,Tucker,0,0,5.5,,1,1,1,0,0,0,0,5,3,2,4,1,2,7,0,0,0,0,0,2,0,0,0,2,1,2,0,0,GH19N225,2,1,4/15/2019,1
0,190243,104848,4/17/2019,106,2019,Tucker,0,0,5,,2,5,1,4,0,0,0,4,4,5,3,0,1,11,0,0,0,0,0,1,0,0,0,2,1,5,0,0,GH19N225,2,1,4/15/2019,1
1,190243,104848,4/16/2019,105,2019,Tucker,0,0,5,,1,1,1,0,1,0,0,1,0,1,0,0,0,27,0,0,0,0,0,1,0,0,0,3,1,3,0,0,GH19N225,2,1,4/15/2019,1
0,190242,,4/25/2019,114,2019,Marion,0,0,1,,0,3,3,0,1,0,0,,0,5,2,2,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,GH19N225,4,1,4/15/2019,2
0,190242,,4/24/2019,113,2019,Marion,0,0,2.5,,3,1,3,1,0,0,0,1,2,4,2,3,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,GH19N225,4,1,4/15/2019,2
0,190242,,4/23/2019,112,2019,Marion,0,0,2,,2,0,3,0,0,0,0,,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH19N225,4,1,4/15/2019,2
0,190242,,4/22/2019,111,2019,Marion,0,0,2,,1,2,5,1,0,0,0,,1,4,5,2,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,GH19N225,4,1,4/15/2019,2
0,190242,,4/18/2019,107,2019,Marion,0,0,2,,3,5,4,2,1,0,0,,4,7,5,2,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH19N225,4,1,4/15/2019,1
0,190242,,4/17/2019,106,2019,Marion,0,0,2.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH19N225,4,1,4/15/2019,1
1,190242,,4/16/2019,105,2019,Marion,0,0,2.5,,1,3,3,1,0,0,0,,1,6,6,3,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,GH19N225,4,1,4/15/2019,1
0,190241,201633,5/11/2019,130,2019,Randolph,0,0,5,,1,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N225,2,3,4/15/2019,4
0,190241,201633,5/10/2019,129,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N225,2,3,4/15/2019,4
0,190241,201633,5/9/2019,128,2019,Randolph,0,0,4,,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N225,2,3,4/15/2019,4
0,190241,201633,5/6/2019,125,2019,Mineral,0,0,4,,1,0,0,0,0,0,0,5,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N225,1,2,4/15/2019,4
0,190241,201633,5/4/2019,123,2019,Randolph,0,0,3,,0,1,1,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19N225,2,3,4/15/2019,3
0,190241,201633,5/2/2019,121,2019,Randolph,0,0,3,,1,0,0,0,0,0,0,4,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19N225,2,3,4/15/2019,3
0,190241,201633,4/30/2019,119,2019,Mineral,0,0,5,,0,0,0,0,0,0,0,,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N225,1,2,4/15/2019,3
0,190241,201633,4/29/2019,118,2019,Mineral,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,3,0,5,0,0,GH19N225,1,2,4/15/2019,3
0,190241,201633,4/28/2019,117,2019,Randolph,0,0,2,,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,GH19N225,2,3,4/15/2019,2
0,190241,201633,4/27/2019,116,2019,Randolph,0,0,5,,2,0,0,0,0,0,0,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19N225,2,3,4/15/2019,2
0,190241,201633,4/25/2019,114,2019,Randolph,0,0,6,,1,0,0,0,0,0,0,4,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,2,3,5,0,0,GH19N225,2,3,4/15/2019,2
